,Stock price,Strike price,T,Risk-Free Rate,Log Returns,Historical Volatility,BS Value,MC Value,BT Value,Average Value
23,11.8867,8.70966664535825,0.6295576968917366,0.027,-0.005806793,0.305887694,3.4231625016486413,3.3711613444271253,3.4235522366716715,3.4059586942491458
24,11.7533,10.720654690996176,0.05433203482290383,0.0273,-0.00490148,0.305418089,1.0839115247215272,1.0459495242612953,1.0840572008292733,1.0713060832706987
25,12.0673,18.949907757835824,0.7486452341262,0.0271,0.011450288,0.304982005,0.08428581079347053,0.09364492967287096,0.08420634267659638,0.08737902771431262
26,12.6227,5.040844500100655,0.31758679526111666,0.027,0.019542151,0.304855537,7.624895167789247,7.5786230828462156,7.624895163402688,7.609471138012718
27,13.2793,13.657346756051744,0.00013469300448532007,0.0275,0.022022922,0.304859234,6.240240924393357e-18,0.0,6.626989363357744e-20,2.1021702726756447e-18
28,13.052,15.464389905574755,0.5111291392372298,0.028,-0.007498117,0.304470228,0.42740831970612003,0.4548482339385618,0.4262997930378181,0.4361854488941666
29,12.8893,1.1974266093437334,0.046851908527603126,0.0273,-0.005447733,0.304026806,11.69340398859628,11.664552985895895,11.693403988596394,11.68378698769619
30,13.2067,16.047325191213453,0.27616955782089947,0.0275,0.010564981,0.303577484,0.13671320193485204,0.12278591805408925,0.13575240097819433,0.1317505069890452
31,13.6829,4.666529064001683,0.7069764874557162,0.0271,0.01538384,0.303274228,9.10492997450594,9.231332238685782,9.104928856013949,9.147063689735225
32,13.58,1.7668012654801917,0.06268962162186587,0.0273,-0.003278383,0.302793683,11.816219899338197,11.7896801057346,11.816219899338211,11.807373301470335
33,14.334,27.202650581978556,0.8393384923560023,0.0276,0.02346763,0.302885538,0.02442985196791647,0.01626875372563499,0.024014196010095867,0.02157093390121578
34,14.1093,27.24878408851776,0.003819922658583108,0.0273,-0.006861932,0.302492365,1.0755693172663718e-273,0.0,0.0,3.585231057554573e-274
35,13.9173,22.501416825882448,0.24682386920190225,0.0275,-0.005950479,0.302076142,0.0005750441356557907,0.0,0.0004961577691043331,0.0003570673015867079
36,15.3333,9.34146861373209,0.7409040561520714,0.027,0.042080644,0.303775962,6.2050216771300395,6.270244417371529,6.204961272405977,6.226742455635848
37,17.2387,3.3674805434436994,0.3162701497293068,0.0267,0.050868879,0.306526596,13.899536125934478,14.011962830648333,13.899536125934317,13.937011694172375
38,17.4167,23.834162705708565,0.10189238806601353,0.0265,0.004461359,0.306000334,0.00039042302559625687,0.0,0.00033999424415161146,0.00024347242324928943
39,16.6433,14.651179998112612,0.3602339188004279,0.0266,-0.01972643,0.306208456,2.5082761197689525,2.378252477951877,2.5100923302835074,2.465540309334779
40,15.8173,3.86063074402064,0.27039328638452553,0.026,-0.02210709,0.306569869,11.983715179610105,11.934304577424804,11.983715179610082,11.967244978881665
41,17.232,17.065777030074816,0.8427119021605549,0.027,0.037203334,0.307687384,2.1919657177455143,2.2675188375837245,2.1925283965958577,2.217337650641699
42,17.1147,1.1770984446612565,0.31334791758514313,0.027,-0.002966395,0.307213831,15.947518262915104,15.943610394945168,15.94751826291507,15.946215640258446
43,16.9427,30.81268555260036,0.7889324717760072,0.0274,-0.00438667,0.306768823,0.03786431327627876,0.029832578738683307,0.0362323960101803,0.03464309600838079
44,16.8627,8.72745839145321,0.8918721448107347,0.028,-0.002055507,0.306285529,8.360921478479879,8.298118945723672,8.360753533623692,8.339931319275747
45,16.18,21.439221121694857,0.43381741957652953,0.0279,-0.017948596,0.306374431,0.1573348754969517,0.12688646367071613,0.1550648622885829,0.14642873381875024
46,15.7667,9.829310046757831,0.909943143854392,0.0277,-0.011237713,0.306135514,6.246473182229897,6.119583216063209,6.245479882712166,6.203845427001757
47,15.4333,16.052731582487013,0.37731805396319285,0.0273,-0.009282006,0.305825707,0.9584401278318522,0.9172492979674889,0.9565060492094474,0.9440651583362628
48,16.2527,17.771036314165045,0.9640784164901082,0.0266,0.022466721,0.305844327,1.5138899516532875,1.5371426819836234,1.5184478395050582,1.52316015771399
49,15.686,5.799253978746834,0.08928952452557293,0.0265,-0.015413308,0.305793052,9.900451834404805,9.882404344031453,9.90045183440477,9.894436004280342
50,15.6633,30.37378980012922,0.6870192665032427,0.027,-0.000628945,0.3053026,0.009498770268037651,0.02492650316036066,0.008887480515765,0.014437584648054438
51,15.7967,24.489081341577037,0.49381404045692867,0.0268,0.003683104,0.304799412,0.03680808729891505,0.015228131414176277,0.03613735910760706,0.029391192606899468
52,16.0927,30.238149233820053,0.38764880545564706,0.0278,0.008062545,0.304335048,0.0005862854135609968,0.0,0.000530330059500907,0.00037220515768730133
53,15.744,28.176323610265804,0.6327118787486009,0.0279,-0.009513834,0.30404227,0.016646605635171036,0.02479065381881467,0.015716171229840988,0.019051143561275564
54,15.7347,18.815553593197563,0.7038570916343312,0.0275,-0.000256614,0.303557637,0.6982965122017841,0.7698216802486415,0.7010904782254932,0.7230695568919728
55,15.3167,28.240142191157148,0.004363269650309087,0.0274,-0.011693261,0.303345594,7.825299742454738e-207,0.0,0.0,2.6084332474849127e-207
56,14.9427,2.644633820822435,0.16695308874719872,0.0275,-0.010736129,0.30309703,12.310180417479305,12.346242940449745,12.310180417479339,12.322201258469462
57,14.7967,5.799799240714731,0.7130460506343187,0.0271,-0.004264209,0.302671183,9.107948607566524,8.914724870397125,9.107940903736544,9.043538127233397
58,14.158,1.280655912790796,0.6663854135782065,0.0269,-0.019162961,0.302821039,12.900096292883967,12.798299269841404,12.900096292884037,12.866163951869803
59,14.1867,9.230727606878405,0.9660475051286772,0.0273,0.000879477,0.30233775,5.286276202694262,5.199431674868,5.285986904591827,5.257231594051363
60,14.4333,11.2197918505504,0.761037790250783,0.0273,0.007484254,0.301884731,3.7010628212404946,3.7219609928822828,3.7013551275755048,3.7081263138994274
61,13.9347,7.562334706119414,0.950772707731338,0.0277,-0.015268015,0.301827336,6.58482338083056,6.633156704038658,6.5846792641466525,6.600886449671957
62,14.6667,24.309688850957205,0.702540501534807,0.0282,0.022234786,0.301860082,0.049480813214275166,0.05563262314936482,0.047756808990240034,0.05095674845129334
63,15.3533,10.954681701449369,0.29805220863944315,0.028,0.019869327,0.301774155,4.503401154197206,4.468657049820335,4.503175061730941,4.49174442191616
64,15.0673,8.465849075625345,0.10536492225085647,0.0274,-0.008166301,0.301451161,6.625856574876158,6.6342509741940185,6.625856574681051,6.628654707917075
65,13.7207,14.89234029637876,0.7818238633449356,0.0271,-0.040659167,0.303432971,1.1186547787220773,1.1575811803786549,1.122083192976716,1.1327730506924827
66,14.0033,3.9468083991781873,0.6441492214759159,0.0269,0.008854124,0.303008137,10.1242912944595,10.097159597103055,10.124291282805018,10.115247391455858
67,14.4507,23.1846158195648,0.04818601239329623,0.0271,0.013658492,0.302694267,1.0659498681929125e-13,0.0,7.096923600346038e-15,3.789730347321243e-14
68,14.4547,2.1552143783959665,0.36005046590097833,0.0265,0.000120197,0.302228634,12.319951458054915,12.28086308186099,12.319951458054835,12.306921999323578
69,13.374,26.397251780190636,0.9567998154842862,0.0263,-0.033747764,0.30346092,0.026233472099146005,0.018091987890460858,0.025778941536405895,0.023368133842004254
70,13.84,21.375735214131478,0.5004011457102012,0.0265,0.014874771,0.303188534,0.03400576936859112,0.036241490952615134,0.033149120019992026,0.034465460113732756
71,13.2727,5.27498725259722,0.43272913601970464,0.0264,-0.018176812,0.303266128,8.057632013906568,7.979004726188035,8.057631834060683,8.03142285805176
72,13.1333,0.14504724163881477,0.457699605159294,0.0265,-0.004585413,0.302860395,12.990001415884043,12.979731431068288,12.990001415883816,12.98657808761205
73,13.3073,21.70317973375403,0.20888272400516372,0.0273,0.005716083,0.302408258,0.00013785478752187906,0.0011494466019211455,0.0001205534427687598,0.0004692849440705948
74,13.1387,18.574373167221374,0.3687071708647952,0.0273,-0.005537551,0.302024431,0.03731535548979553,0.02930546491140192,0.037141707277157904,0.03458750922611845
75,13.7573,20.058340625780552,0.3698132559871766,0.0273,0.019980812,0.301956926,0.025786943223080616,0.024296085313019623,0.025368026165848507,0.025150351567316247
76,14.422,22.24652187980942,0.0523550201874724,0.027,0.020492283,0.301910537,3.7775341437095797e-11,0.0,7.757127779430794e-12,1.5177489738842196e-11
77,14.054,2.081247070941812,0.7675676285179183,0.027,-0.011225542,0.301689256,12.015441497995697,12.13993571456831,12.015441497995624,12.056939570186543
78,13.4667,9.654700853174312,0.416504431903879,0.0268,-0.018538764,0.301787483,3.9533807963986014,4.009893442617662,3.953420596689598,3.972231611901954
79,13.3333,3.089833862732824,0.8221798868164233,0.027,-0.004323535,0.30138781,10.311301209376309,10.29756152067985,10.311301204888522,10.306721311648227
80,13.214,22.810097339040187,0.8503480011198954,0.0271,-0.003903348,0.300982843,0.05448869512753768,0.03316611493530514,0.053516263439603445,0.04705702450081542
81,13.5733,16.920424929736985,0.21199405469865806,0.0267,0.011651146,0.300639429,0.05436862152358679,0.04876772602130509,0.05338586013716727,0.05217406922735305
82,13.8053,9.136293004996556,0.6573534821701286,0.0263,0.007360401,0.300220283,4.867395594751041,4.790590149560427,4.86744844297227,4.841811395761247
83,13.9067,1.76777381984529,0.4722818041629817,0.026,0.003178237,0.299772654,12.160500522502861,12.145602602578641,12.16050052250282,12.155534549194774
84,13.9653,8.685922834911475,0.8801567379214851,0.0263,0.001826184,0.299326619,5.524428314261868,5.472473961859039,5.524481265497523,5.507127847206143
85,14.44,9.391294340132454,0.21574067917645412,0.0261,0.014516924,0.299065803,5.1018129913824115,4.965710221805889,5.101787851106073,5.056437021431457
86,13.976,20.39395189690557,0.6778132003100442,0.0262,-0.014184301,0.298965927,0.13050067967135126,0.09950743944217595,0.13041638916535986,0.12014150275962902
87,12.1333,15.471352134388415,0.6077521222527226,0.0261,-0.061403956,0.30353136,0.2877343283579403,0.2579294162493756,0.28670073382903005,0.27745482614544864
88,11.9907,21.27660366481992,0.2953014775718328,0.0262,-0.005134398,0.303149898,0.0001981549347315828,0.0,0.0001747249814970675,0.0001242933054095501
89,12.258,11.576821105270348,0.1366009036511726,0.0266,0.00957508,0.30277199,0.9687840250965642,0.9230678548720899,0.9698213258272878,0.9538910685986473
90,12.2507,2.9302264574327053,0.6516397604772766,0.0261,-0.000258712,0.302336251,9.369888828100478,9.252672278355739,9.369888827858347,9.330816644771522
91,12.5967,17.969061222423804,0.7385974581323307,0.0254,0.012095882,0.302014617,0.17649830632332786,0.12778180111372736,0.1755414140885135,0.1599405071751896
92,12.6653,19.271141752495183,0.31562734376335,0.025,0.002358695,0.301575352,0.006513820540740262,0.0033667977949298155,0.0063341501350475645,0.0054049228235725465
93,12.5967,14.140480949247348,0.6448326040223138,0.0252,-0.002358695,0.301163137,0.7233103382328734,0.672554343196341,0.7256017474143325,0.7071554762811822
94,12.7147,19.605232805936513,0.39513090761150327,0.0254,0.004049331,0.300731788,0.012983953261479941,0.008725982851894501,0.012767718010983599,0.011492551374786013
95,13.1293,12.966381046693991,0.7132068832826177,0.0252,0.013935454,0.300464272,1.5119272909634125,1.4342069959976984,1.5134402330607903,1.4865248400073003
96,13.0787,13.673331711276571,0.1992152748940531,0.0254,-0.001676994,0.300050622,0.48002075033945335,0.491606520264897,0.481313468907562,0.4843135798373041
97,13.3567,11.42107423981928,0.8902150026361744,0.0256,0.009134594,0.299677913,2.740527512951787,2.5109371357321972,2.741560605520354,2.6643417514014462
98,13.6353,0.6931948377875223,0.28740959646557973,0.0254,0.008965526,0.299303784,12.94714719942537,12.87592809599148,12.947147199425471,12.923407498280772
99,13.9013,2.9996621881240464,0.3677859877561529,0.0252,0.008390718,0.298922176,10.929310863763,10.985883154566983,10.929310863763027,10.948168294031005
100,14.0013,0.8800989151113445,0.058091952080349785,0.0244,0.003112945,0.298498109,13.1224476917841,13.15117742016822,13.122447691784146,13.132024267912156
101,14.038,17.867858706641897,0.1115122123212764,0.0245,0.001136877,0.298076559,0.004328891686140535,0.0022704349705055774,0.004127022002890208,0.0035754495531787733
102,14.02,8.8145417093802,0.5158619027123281,0.0248,-0.000557224,0.297664805,5.328035071811334,5.130113399912311,5.327764956874362,5.2619711428660025
103,13.822,14.058928186557042,0.2675926767279715,0.0254,-0.006177125,0.297330126,0.7826472584308215,0.7954093224769432,0.784701289516206,0.7875859568079902
104,13.566,24.624093570562756,0.8354802257421944,0.026,-0.008119076,0.297039816,0.03017616753413055,0.041873925268191475,0.028858185803368054,0.03363609286856336
105,13.6233,6.792365650727736,0.014693388654953843,0.0261,0.001830508,0.296623676,6.833538704723566,6.832604620189662,6.833538704723703,6.833227343212311
106,13.6313,11.188105477551158,0.3790940486719362,0.0259,0.000254956,0.296213645,2.6950371925143966,2.789072665133179,2.6956910334506072,2.726600297032728
107,13.9833,21.130196471178024,0.3373455467690927,0.026,0.011072399,0.295893797,0.009232761881445062,0.00824451872194586,0.008692926582408245,0.008723402395266389
108,13.8633,6.34379521532002,0.019327630917601035,0.0262,-0.003743054,0.295524702,7.52271636741692,7.520531531835249,7.522716367416859,7.5219880888896755
109,13.6287,2.0982721941673423,0.12436839900051022,0.0264,-0.00741219,0.295224386,11.5373058193656,11.503004069238035,11.537305819365445,11.525871902656357
110,13.4333,7.784636384853039,0.41364267491863527,0.0265,-0.006271718,0.294900583,5.73445334320228,5.77527256968529,5.734405019153284,5.748043644013618
111,13.6733,4.408854054020357,0.49286458444744663,0.0258,0.007690629,0.294529995,9.320153587947734,9.308796991530478,9.32015358550486,9.316368054994358
112,13.652,25.384464699561615,0.4042897472548691,0.026,-0.000677063,0.294134721,0.0005102704272167274,0.0,0.0004632833910140758,0.00032451793941026775
113,13.784,22.278262623831846,0.5309376784120938,0.0261,0.004178985,0.293736242,0.019264574687793218,0.019253524132152585,0.01873187157951186,0.019083323466485887
114,14.9407,18.926991009790566,0.5951316749056815,0.0266,0.034995681,0.294592573,0.3323855052121649,0.3558697211294186,0.331980581448263,0.34007860259661554
115,15.4333,26.899025453088207,0.00992382112783563,0.0261,0.014087853,0.294353531,8.788720481512913e-82,0.0,0.0,2.9295734938376376e-82
116,15.2587,24.525982239561035,0.4640951594535039,0.0264,-0.004941264,0.29401421,0.01370816800354302,0.004992174500033021,0.01322129487502708,0.010640545792867709
117,15.2347,5.68467775222218,0.9634992408875883,0.0263,-0.000683628,0.293625729,9.692410846736893,9.427801472682292,9.692388678903237,9.604200332774141
118,15.3007,27.313554936391206,0.5190322801295487,0.0263,0.001877393,0.293228849,0.00485503933835231,0.006019621234175338,0.004632729975515567,0.005169130182681072
119,15.9313,17.184846117261614,0.6775422674589532,0.0259,0.017539916,0.293102959,1.143566439236352,1.3268237460391399,1.1470243516482572,1.2058048456412498
120,15.5367,25.08991091747498,0.3118638579168832,0.0257,-0.010892436,0.292909868,0.001855112618820133,0.01158790266491447,0.0017518268666244714,0.005064947383453025
121,15.8113,28.336736740960657,0.7739913781527625,0.0253,0.007608799,0.292549716,0.026884699504029053,0.02638247868668586,0.026324440090724176,0.026530539427146362
122,15.646,9.950964738819565,0.7729214818761151,0.0254,-0.004564253,0.292212374,5.929389043211035,5.835388556131517,5.929028334430405,5.897935311257652
123,15.97,3.515058469413996,0.521296047654139,0.0253,0.00890159,0.291872964,12.50099652618264,12.272506540209058,12.500996526182586,12.424833197524762
124,16.164,7.368687934655892,0.9760138232792136,0.0258,0.005243926,0.291494584,8.980771616813648,8.77568270967491,8.980689224042685,8.912381183510414
125,16.044,13.705034721439313,0.12555021476265338,0.0264,-0.003236188,0.29114279,2.423297828793812,2.424000656532152,2.4233671197936504,2.423555201706538
126,15.4193,25.226430160377397,0.016947664889580993,0.0265,-0.017247995,0.291193253,4.893897673270376e-40,0.0,0.0,1.6312992244234588e-40
127,15.1667,26.10888507414797,0.770158211757096,0.0263,-0.007173562,0.290909672,0.037244013943837306,0.03963834098997776,0.03680075209556722,0.03789436900979409
128,14.5767,0.20267824222801506,0.8071555373648825,0.0258,-0.017231881,0.290956436,14.378198810002356,14.334555565692257,14.37819881000237,14.363651061898993
129,14.7513,15.068373369024892,0.12020722912057624,0.0257,0.00517108,0.290584676,0.47248360688165203,0.43596152573219105,0.4715928033543536,0.4600126453227322
130,14.4787,12.087137382580453,0.2655828329586061,0.0255,-0.008100726,0.290323484,2.57234264834846,2.4234027570624193,2.571251797897643,2.5223324011028407
131,14.7073,6.533212401872342,0.01755236336662891,0.0253,0.006803382,0.28996887,8.176988188986481,8.158779223575928,8.176988188986632,8.17091853384968
132,14.666,3.515890954631584,0.2933086107805647,0.0255,-0.001221271,0.289603895,11.176307596748206,11.218387320079744,11.176307596748412,11.19033417119212
133,15.1153,10.206309200634514,0.7731418739186715,0.0256,0.013105091,0.289363206,5.17776262508783,5.161925510421183,5.177739375041312,5.172475836850109
134,14.788,27.88749740291667,0.5179605277125789,0.0255,-0.009507329,0.289141684,0.0016836981241020732,0.0,0.001543511330258096,0.001075736484786723
135,14.4107,9.315160984942995,0.3480955931682881,0.0247,-0.011224365,0.288968607,5.178070281656938,5.1543695009598975,5.177961696905624,5.170133826507487
136,14.3967,14.937745888105436,0.3717392949063303,0.025,-0.000422122,0.288603146,0.8345492704128041,0.8024651477317237,0.8328788152282426,0.8232977444575903
137,14.4833,20.36406897473306,0.0013536257154681541,0.0249,0.002604572,0.28823224,4.498937611027893e-229,0.0,0.0,1.499645870342631e-229
138,14.8127,10.772672422327535,0.2998005275652359,0.0248,0.009766701,0.287928291,4.133833790349483,4.192810929465687,4.133447232397259,4.15336398407081
139,14.6673,28.50683868378629,0.6464587416379305,0.0248,-0.004284052,0.287605673,0.003497902539518122,8.672263984172675e-05,0.003303211692298829,0.002295945623886226
140,14.8833,28.648783649623848,0.9741944438163571,0.0252,0.006349061,0.287258729,0.02624218191996014,0.0333663917765462,0.025792676905276587,0.028467083533927642
141,14.848,7.476927056830014,0.8470608269838995,0.0248,-0.001031277,0.286904045,7.52961933548819,7.620028443221042,7.529391541040504,7.559679773249912
142,14.95,14.867730326182324,0.023594964645529126,0.025,0.002973234,0.286540562,0.30972429212841845,0.31191051963041183,0.3102892979031452,0.31064136988732516
143,15.1073,9.090917779789768,0.8985606046748393,0.0247,0.004545661,0.286184235,6.245878728839447,6.159364891150204,6.245737324669736,6.216993648219796
144,14.7947,8.428259324332641,0.7831984132986259,0.0257,-0.00908069,0.285961763,6.544480613418367,6.33919149808931,6.544126613933462,6.47593290848038
145,15.284,1.1275602067333585,0.7803761235709804,0.0258,0.014130866,0.285762185,14.178914745470339,14.14755900132682,14.178914745470292,14.168462830755816
146,15.0727,18.375560673557583,0.4579957590035715,0.0252,-0.006045974,0.285476647,0.28329943966330173,0.29991891581680774,0.28220544306195383,0.2884745995140211
147,15.6253,15.709021083315857,0.3980052929545028,0.0251,0.015637309,0.285321235,1.1545384022919052,1.182719961511899,1.154553139952255,1.1639371679186865
148,15.8313,1.6299511093279129,0.3029157288331926,0.0249,0.005688214,0.284978332,14.213596714302335,14.261301938314132,14.213596714302271,14.229498455639579
149,15.9267,8.875837283914478,0.06569485895436578,0.0249,0.002609221,0.284623021,7.0653699596355395,7.101149749830807,7.065369959635491,7.077296556367279
150,16.6747,30.290122337456324,0.2282353634936991,0.0243,0.019932229,0.284616809,4.368089439134792e-06,0.0,2.8827060851348657e-06,2.416931841423219e-06
151,16.744,8.022448594655572,0.24660363497802462,0.0244,0.001801186,0.284263627,8.769678593588587,8.866511830314664,8.769678581511135,8.80195633513813
152,17.032,4.935698922915424,0.4840770697102016,0.0244,0.007406433,0.283941508,12.154256047922091,12.076840525390208,12.15425604789561,12.12845087373597
153,17.2053,16.84236315280711,0.747444406596694,0.0246,0.004396601,0.283596052,2.002355357487943,1.9211010639406834,2.0062159569122158,1.9765574594469475
154,17.4673,34.43330435417219,0.4738098283979466,0.0243,0.00656353,0.28326739,0.0003769812034949598,0.0,0.00033225077290658425,0.0002364106588005147
155,17.4993,8.471595625522399,0.057844449447160606,0.024,0.000794897,0.28292137,9.03945704950338,9.071164986960913,9.039457049503389,9.050026361989227
156,17.432,23.433333724758548,0.9577898009882039,0.0234,-0.001673459,0.282590859,0.46766642255264923,0.500390649878411,0.46877071631269784,0.4789425962479193
157,17.55,26.73284849803799,0.9427243190941123,0.0239,0.002929904,0.282245765,0.1898281331809919,0.1564976704100844,0.18966936247523433,0.1786650553554369
158,17.258,8.202297468441667,0.7851895431484084,0.024,-0.007286656,0.2819992,9.209752173651307,9.264638766250533,9.209673862377349,9.22802160075973
159,16.978,24.727314333464307,0.9913279015642206,0.0243,-0.007103935,0.28174943,0.2827251635735013,0.25818881732251053,0.2828323208381864,0.2745821005780661
160,17.1013,12.579139375143528,0.5444823328002629,0.0241,0.003142596,0.281408352,4.766313235577822,4.761954384863261,4.766491040817108,4.764919553752731
161,16.9693,21.459574662183257,0.9627683502532061,0.024,-0.003365198,0.28110047,0.6585342934951797,0.7526749824749887,0.6592363858495873,0.6901485539399186
162,17.2127,21.809513704828106,0.07560504061675077,0.0239,0.006185072,0.280778438,0.0004908262688293717,0.0007473026294419864,0.00045390568382274956,0.0005640115273647026
163,17.6653,18.929241053171662,0.3656807482613713,0.0239,0.011272018,0.280529747,0.7585665778263548,0.7186032906321973,0.7562715873863275,0.7444804852816266
164,17.5667,3.172186607229549,0.22538126800676583,0.0237,-0.002430833,0.280215243,14.41141256793858,14.456034686636947,14.411412567938543,14.426286607504691
165,17.4593,29.167593722482362,0.19583308413427003,0.0234,-0.002663357,0.279904146,1.2366339866215557e-05,0.0,9.510630138684098e-06,7.2923233349665525e-06
166,17.9133,11.492459075716392,0.14080294889267608,0.0235,0.011148772,0.279656179,6.4588083912773335,6.481925705784885,6.45880744554831,6.466513847536842
167,18.3667,6.851459049922006,0.6224136415659967,0.0242,0.010855533,0.279403205,11.617668487258786,11.5830474816106,11.617668062440668,11.606128010436684
168,19.178,1.5639713294745248,0.7813218557473051,0.0241,0.018772182,0.279364964,17.643202495117887,17.422953305368907,17.643202495117873,17.569786098534887
169,18.934,22.37593397265234,0.5782983994203607,0.0245,-0.005560942,0.279097984,0.5969276133958239,0.588839837465354,0.5944627617350713,0.5934100708654163
170,18.8367,25.526153229429042,0.14696270958820967,0.0246,-0.002237552,0.278788288,0.0017215763222686031,0.0030862380159096146,0.0016074271936138565,0.0021384138439306914
171,18.508,0.6140150755935233,0.8111237699334709,0.0248,-0.00764533,0.278562079,17.90621297031159,17.846843251732842,17.90621297031144,17.886423064118624
172,18.866,19.32229527574847,0.6359547071637285,0.025,0.008320339,0.278273545,1.5988191121211752,1.4761933511662966,1.6028643056338523,1.559292256307108
173,18.6333,8.440727455991475,0.3881657061269955,0.0254,-0.005390054,0.278007203,10.275385009722154,10.16054467032753,10.275384731182102,10.23710480374393
174,18.6973,24.12597842824521,0.674130295536063,0.0254,0.00148912,0.277681216,0.36679114714383765,0.459622259946003,0.3681102198995744,0.39817454232980504
175,18.7,6.521304444786679,0.25990497924283285,0.0262,6.27101e-05,0.277360614,12.222951594027904,12.11033957749666,12.222951594027725,12.185414255184098
176,18.2913,25.27629889790727,0.3451922084942105,0.026,-0.009597034,0.2771832,0.035450456445525025,0.03931273496110853,0.03447256280175427,0.03641191806946261
177,17.01,13.156736481144284,0.9174858431319902,0.026,-0.031540259,0.278058238,4.4573685988277365,4.393420778702487,4.45727171245156,4.436020363327262
178,17.494,32.774308845920864,0.2905045056714204,0.0262,0.012184809,0.277842486,1.3483333232462843e-05,0.0,9.452449887830559e-06,7.6452610400978e-06
179,17.5573,4.828992945308895,0.4699882681579366,0.0263,0.001568608,0.277520261,12.787629358863503,12.708762118323998,12.787629358862684,12.761340278683393
180,17.1993,11.732204983237423,0.8901411373960146,0.0259,-0.008946958,0.277326672,5.82984666078311,5.934249652233719,5.829849538734475,5.864648617250435
181,17.0,3.8580997221800284,0.7077213502675275,0.0257,-0.00506185,0.277059441,13.211438772766938,13.098280402312788,13.21143877275363,13.173719315944453
182,16.348,30.233782543235886,0.06220322616470275,0.0254,-0.016984292,0.277118863,5.996153212934863e-20,0.0,1.3535728594560492e-23,1.999168928598106e-20
183,16.7413,29.375602633514035,0.14730304427897034,0.0257,0.01032455,0.276872452,3.089703157537648e-08,0.0,1.4794123380179197e-08,1.5230384985185227e-08
